Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Type,Item_Identifier_DR,Item_Identifier_FD,Item_Identifier_NC,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Outlet_Sales
17.7,0.1164455,13,182.8266,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
15.7,0.027673055,3,169.279,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
5.095,0.128876537,13,139.1838,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
16.6,0.103146658,6,117.2466,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
14.5,0.053930934,3,154.4682,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
8.71,0.139202085,3,46.1376,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
17.2,0.0120098,3,163.1184,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
11.1,0.175362333,0,158.9604,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
7.145,0.017887474,5,160.6578,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
6.57,0.066069578,7,261.0278,8,24,1,1,0,0,1,0,0,0,1,1,0,0,1
7.895,0.061270647,2,56.7588,9,22,1,0,1,0,0,1,0,1,0,1,0,0,0
17.1,0.067290244,9,114.586,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
5.88,0.024926013,9,149.9392,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
6.235,0.118915034,9,264.791,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
8.935,0.04026424,5,52.6298,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
18.2,0.163096139,8,43.0086,8,24,1,0,0,1,1,0,0,0,1,1,0,0,0
17.7,0.053930934,5,98.241,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
7.855,0.161516894,0,37.0848,6,17,1,0,1,0,0,1,0,0,1,0,1,0,0
7.72,0.088543868,6,117.5466,7,19,1,0,1,0,0,1,0,0,1,0,1,0,0
18,0.079299474,9,170.5422,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
6.92,0.038532062,4,60.5852,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
8.6,0.032615377,8,142.9154,6,17,1,0,0,1,1,0,0,0,1,0,1,0,0
5.675,0.023496967,13,156.1288,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
8.89,0.005474515,5,99.7016,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
5.655,0.085258864,6,165.85,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
6.615,0.091954465,3,250.6408,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
8.05,0.078400465,6,259.0646,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
20.25,0.053930934,3,92.312,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
14.7,0.072284689,6,49.8034,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
7.31,0.026788937,13,110.357,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
20.5,0.119547387,0,108.9596,9,22,1,0,1,0,1,0,0,1,0,1,0,0,0
5.8,0.131221393,4,87.8172,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
12.3,0.009425158,0,74.838,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
12.35,0.038500421,6,110.757,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
19.6,0.094694278,9,254.9698,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
9.5,0.142425145,7,189.9872,0,23,0,1,0,0,1,0,0,0,1,0,0,1,0
7.535,0.081914677,14,120.344,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
16,0.089971292,4,143.2154,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
8.43,0.176834351,9,172.1422,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
9.5,0.074496043,13,251.9724,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
6.615,0.091895319,3,248.6408,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
14.85,0.06173052,6,159.1578,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
14.8,0.019386057,8,194.5794,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
13.8,0.056861638,13,231.5984,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
8.89,0.00547348,5,100.5016,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
18,0.073606829,3,156.6972,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
14.85,0.053921264,0,123.0072,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
19.35,0.016637301,5,120.9098,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
16.85,0.267565911,5,194.1478,0,23,0,0,1,0,0,1,0,0,1,0,0,1,1
11.6,0.241055611,4,238.5222,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
7.405,0.015358176,3,92.4146,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
15.85,0.107597879,14,58.7904,8,24,1,1,0,0,1,0,0,0,1,1,0,0,0
7.075,0.097660814,4,141.8128,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
13.5,0.164966345,14,189.4872,4,36,0,1,0,0,1,0,0,0,1,1,0,0,0
10.6,0.056785183,4,231.9642,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
17.85,0.03781972,14,191.6188,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
16.2,0.01940856,14,156.7972,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
6.825,0.046625941,3,154.9998,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
20.75,0.024144862,6,123.373,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
16.5,0.035626319,8,93.112,1,34,1,0,0,1,1,0,1,0,0,0,0,1,0
20.75,0.089186387,2,193.3478,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
7.63,0.061159246,14,92.5436,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
16.2,0.033373748,14,74.0696,6,17,1,1,0,0,1,0,0,0,1,0,1,0,0
14.65,0.053930934,13,52.6666,5,36,3,0,1,0,0,1,0,1,0,0,0,1,0
9.3,0.04357366,7,192.8846,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
15.85,0.069087481,1,218.7166,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
10.195,0.017730951,15,239.8538,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
18.25,0.076125668,13,214.0218,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
9.6,0.09627919,14,167.3158,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
8.27,0.127821472,14,185.9924,1,34,1,1,0,0,0,1,1,0,0,0,0,1,0
14.5,0.063750302,3,153.4682,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
20.25,0.036474041,4,218.3482,3,12,2,1,0,0,1,0,0,1,0,0,0,1,1
21.2,0.071076055,13,174.837,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
19.7,0.053523765,6,55.393,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
17.5,0.027022883,5,262.491,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
12.1,0.020551458,13,146.6734,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
20.2,0.066200667,9,61.451,3,12,2,0,0,1,1,0,0,1,0,0,0,1,0
6.65,0.087669485,6,127.2678,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
15.35,0.168780127,14,197.8768,4,36,0,1,0,0,1,0,0,0,1,1,0,0,0
9.5,0.053930934,13,182.3608,0,23,0,0,1,0,0,1,0,0,1,0,0,1,1
20.2,0.196438668,0,194.611,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
17.35,0.168329848,9,176.7712,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
15,0.049155769,14,65.2168,9,22,1,1,0,0,1,0,0,1,0,1,0,0,0
14.8,0.081168135,10,190.5846,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
14.7,0.072444983,6,48.6034,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
15,0.078172471,10,238.8248,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
17.35,0.146895866,12,149.605,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
20.7,0.065689432,9,149.7366,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
8.42,0.030968306,3,227.8352,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
10.5,0.041387618,6,40.1164,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
10.695,0.057909547,6,60.4536,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
7.67,0.185130961,9,32.9216,9,22,1,0,0,1,1,0,0,1,0,1,0,0,0
8.63,0.047329385,3,174.1422,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
6.63,0.103517853,0,164.95,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
7.09,0.00720931,0,48.1034,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
15.85,0.069240685,1,217.5166,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
7.71,0.047588696,4,122.4756,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
9,0.081943273,5,214.5534,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
9.395,0.109096371,14,44.6112,8,24,1,1,0,0,0,1,0,0,1,1,0,0,0
21.1,0.161504957,6,65.0168,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
16,0.116063284,6,59.1246,3,12,2,0,1,0,0,1,0,1,0,0,0,1,0
14.5,0.128520186,0,101.4332,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
19.75,0.033883448,13,213.2902,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
9.21,0.008782561,6,119.8414,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
5.82,0.080804019,9,171.479,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
6.59,0.106027474,6,83.9908,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
7.75,0.082861686,5,32.6558,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
8.645,0.021581922,3,53.3982,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
9.195,0.101500374,0,45.2744,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
9.195,0.117484834,13,158.5578,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
8.655,0.08819473,13,119.6756,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
15.6,0.035334201,13,115.3518,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
6.11,0.102920886,6,130.4968,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
8.27,0.089554186,13,150.8708,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
5.845,0.104998144,5,213.2218,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
15.25,0.061308889,9,128.8968,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
6.695,0.053930934,15,191.882,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
11.6,0.156802171,2,168.0474,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
19.6,0.127929521,13,167.4816,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
20.2,0.064351908,13,259.4646,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
6.42,0.053426165,4,178.7002,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
16.2,0.03338006,14,74.0696,8,24,1,1,0,0,1,0,0,0,1,1,0,0,1
18.2,0.012597384,13,141.218,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
14.75,0.033076388,8,237.2906,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
17.6,0.056281276,5,40.3454,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
11.1,0.059940022,6,149.1366,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
16.7,0.026771204,9,246.3776,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
17.6,0.016092971,1,45.8402,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
12.35,0.100164204,6,113.6518,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
16.35,0.062359467,6,224.0062,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
7.5,0.051038045,3,121.7072,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
20.7,0.042923652,4,178.3028,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
6.985,0.137366883,10,184.9608,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
7.72,0.074669288,1,76.3986,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
14.1,0.111936685,13,198.8084,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
12.1,0.148986013,6,106.528,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
6.13,0.053930934,4,60.1536,1,34,1,1,0,0,1,0,1,0,0,0,0,1,1
16,0.076483451,6,43.4086,5,36,3,0,1,0,1,0,0,1,0,0,0,1,0
18,0.124959013,5,116.5124,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
7.42,0.021573645,12,184.6582,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
19.75,0.041448824,6,116.5466,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
6.13,0.102607233,6,54.0298,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
18.2,0.08982696,6,197.111,1,34,1,0,1,0,1,0,1,0,0,0,0,1,0
19.2,0.09444959,5,187.8214,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
20.85,0.039555016,10,116.8808,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
8.96,0.069078149,6,197.7768,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
19.6,0.039569689,13,165.9526,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
10.8,0.098814721,10,100.5042,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
6.4,0.148392623,5,41.5796,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
12.15,0.053930934,11,254.904,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
17.6,0.048830264,13,113.1176,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
11.8,0.022843501,8,177.8686,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
16.7,0.070588621,6,107.9912,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
20.7,0.021552357,0,157.0288,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
6.655,0.016958832,6,210.0586,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
12.1,0.030297819,3,74.767,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
15.7,0.12898088,0,250.4724,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
16.1,0.100149459,6,78.4328,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
4.555,0.034328578,5,110.1544,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
19,0.111381428,5,106.7622,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
11.3,0.067001825,5,259.1962,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
7.97,0.04021623,10,90.4514,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
6.13,0.102171627,6,53.8298,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
9.195,0.064113698,5,86.5566,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
14.8,0.053930934,10,189.3846,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
9.285,0.053930934,13,161.5578,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
9,0.069031467,2,55.0614,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
10.5,0.011278535,9,237.0248,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
8.67,0.065119701,14,145.7128,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
8.945,0.153456703,4,264.091,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
15.1,0.019837655,5,128.131,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
12,0.104230135,8,259.5278,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
15.35,0.015673267,11,145.047,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
16.1,0.159728395,5,34.3558,8,24,1,0,1,0,0,1,0,0,1,1,0,0,0
13.1,0.006061565,5,188.9898,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
6.445,0.029812714,0,95.4436,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
12.5,0.109900843,6,83.0592,1,34,1,0,1,0,0,1,1,0,0,0,0,1,0
13.5,0.053930934,14,189.1872,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
8.51,0.016135764,9,195.6478,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
15.5,0.156797787,13,148.6418,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
13.5,0.053930934,6,179.9976,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
18.7,0.104591027,5,121.4072,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
21.35,0.068822477,3,258.3278,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
4.785,0.092516598,1,120.1098,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
17.2,0.155541973,10,159.7578,5,36,3,0,1,0,1,0,0,1,0,0,0,1,0
12.3,0.058207114,13,59.1562,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
19.35,0.065203103,10,166.0816,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
7.27,0.053930934,3,91.8488,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
14.85,0.054142088,0,124.1072,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
18.6,0.012679226,9,120.9414,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
10.895,0.009636821,4,121.873,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
16,0.072655379,9,229.8668,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
14.1,0.066979957,13,196.7084,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
12.3,0.076709639,9,247.846,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
16.75,0.053930934,1,88.7856,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
19.85,0.045761855,6,125.602,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
6.8,0.037573095,0,50.2034,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
17.6,0.049167388,13,114.9176,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
15,0.119131749,13,226.9694,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
19.35,0.018472714,13,109.9544,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
15.1,0.087542757,6,219.8456,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
11.5,0.01484819,15,172.108,1,34,1,0,1,0,1,0,1,0,0,0,0,1,1
18.75,0.052800258,13,193.2504,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
14,0.028723187,8,131.831,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
19.1,0.178272728,9,172.4422,2,14,1,0,0,1,1,0,0,0,1,0,1,0,1
19.6,0.042324556,8,150.9024,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
7.52,0.055127499,6,128.2994,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
7.93,0.005547386,5,121.5414,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
9.195,0.015859294,0,84.5592,8,24,1,0,1,0,1,0,0,0,1,1,0,0,1
18.75,0.05310896,13,193.6504,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
6.78,0.245407386,0,92.812,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
13.6,0.117613212,13,194.2136,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
7.39,0.120467994,11,145.147,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
8.3,0.052791124,0,98.5384,4,36,0,0,1,0,0,1,0,0,1,1,0,0,0
15,0.154301621,15,105.9938,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
18.25,0.053971566,13,141.2154,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
15,0.208162156,13,228.1694,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
9.5,0.053930934,7,188.9872,2,14,1,1,0,0,1,0,0,0,1,0,1,0,1
5.695,0.109784056,5,256.0646,0,23,0,0,1,0,1,0,0,0,1,0,0,1,1
14.7,0.072592873,6,48.5034,3,12,2,0,1,0,1,0,0,1,0,0,0,1,0
10.3,0.024998007,0,174.4422,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
16.35,0.032671446,10,165.4842,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
5.03,0.008664064,9,119.3756,7,19,1,0,0,1,1,0,0,0,1,0,1,0,0
8.85,0.112893431,14,123.3388,7,19,1,1,0,0,0,1,0,0,1,0,1,0,1
11.8,0.014075334,5,176.8344,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
8.89,0.009163216,5,101.7016,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
16.1,0.034376537,6,256.1356,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
5.92,0.019238942,14,49.8692,7,19,1,1,0,0,0,1,0,0,1,0,1,0,1
10.3,0.098464979,6,188.653,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
15.2,0.033735909,9,110.9912,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
12.3,0.052502049,9,190.853,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
18.1,0.048940428,9,127.5336,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
13,0.082440705,9,61.3194,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
18.5,0.03391645,11,130.9284,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
10.895,0.026749991,5,106.928,5,36,3,0,1,0,1,0,0,1,0,0,0,1,1
19.6,0.03395415,14,56.4614,9,22,1,1,0,0,1,0,0,1,0,1,0,0,0
20.35,0.150947728,10,81.0276,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
18.25,0.04403602,7,173.308,5,36,3,1,0,0,1,0,0,1,0,0,0,1,1
7.72,0.052061483,6,76.7986,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
6.445,0.029686148,0,96.4436,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
18.75,0.052121825,8,104.828,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
7.975,0.01469075,0,84.725,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
8.895,0.088821765,13,125.173,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
9.6,0.040969757,8,188.7214,0,23,0,0,0,1,1,0,0,0,1,0,0,1,0
12.5,0.103422709,9,169.9448,6,17,1,0,0,1,1,0,0,0,1,0,1,0,1
11.5,0.042173667,5,194.682,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
7.72,0.121497742,6,119.744,6,17,1,0,1,0,1,0,0,0,1,0,1,0,1
19.35,0.027580163,8,62.2168,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
6.865,0.035666655,5,246.2486,5,36,3,0,1,0,0,1,0,1,0,0,0,1,1
6.615,0.091971856,3,251.6408,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
10.5,0.027253711,9,170.9106,1,34,1,0,0,1,1,0,1,0,0,0,0,1,1
7.27,0.046333982,8,97.2384,5,36,3,0,0,1,1,0,0,1,0,0,0,1,1
19.5,0.014274292,9,55.6614,8,24,1,0,0,1,1,0,0,0,1,1,0,0,0
10.3,0.053930934,6,191.153,6,17,1,0,1,0,0,1,0,0,1,0,1,0,1
13.8,0.024660202,3,87.4172,0,23,0,0,1,0,0,1,0,0,1,0,0,1,0
7.5,0.09660879,9,56.9588,7,19,1,0,0,1,1,0,0,0,1,0,1,0,0
6.71,0.029680868,0,65.0142,3,12,2,0,1,0,0,1,0,1,0,0,0,1,0
14.6,0.151180862,14,47.5692,3,12,2,1,0,0,1,0,0,1,0,0,0,1,0
10.395,0.031273559,12,160.0604,9,22,1,0,1,0,1,0,0,1,0,1,0,0,1
10.6,0.035247642,8,84.7224,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
7.235,0.10016525,13,193.9452,7,19,1,0,1,0,1,0,0,0,1,0,1,0,1
18.6,0.015693328,13,150.7366,5,36,3,0,1,0,1,0,0,1,0,0,0,1,0
20.75,0.021232318,14,151.1024,1,34,1,1,0,0,1,0,1,0,0,0,0,1,1
13.85,0.030842963,14,143.1154,9,22,1,1,0,0,1,0,0,1,0,1,0,0,1
8.21,0.010762387,7,149.5392,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
9.3,0.043874493,7,191.0846,7,19,1,1,0,0,1,0,0,0,1,0,1,0,1
8.67,0.065424208,14,145.8128,6,17,1,1,0,0,1,0,0,0,1,0,1,0,1
10.5,0.052637056,5,88.583,9,22,1,0,1,0,1,0,0,1,0,1,0,0,0
20.35,0.248301532,13,124.1072,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
14.75,0.089686322,13,115.3518,3,12,2,0,1,0,1,0,0,1,0,0,0,1,1
17.85,0.25637539,1,94.8436,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
11.3,0.066952965,9,192.0478,3,12,2,0,0,1,1,0,0,1,0,0,0,1,1
12.85,0.152988295,6,253.7382,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
20.75,0.149404057,2,192.8478,0,23,0,0,1,0,1,0,0,0,1,0,0,1,0
16.7,0.046609281,9,248.6776,4,36,0,0,0,1,1,0,0,0,1,1,0,0,0
19.2,0.053930934,9,127.831,7,19,1,0,0,1,1,0,0,0,1,0,1,0,1
9.5,0.041971264,14,33.39,7,19,1,1,0,0,1,0,0,0,1,0,1,0,0
11.15,0.105736638,0,104.4648,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
12.35,0.038718195,6,110.657,2,14,1,0,1,0,0,1,0,0,1,0,1,0,1
15.35,0.055067732,10,146.5734,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
11.5,0.020601791,4,86.054,9,22,1,0,1,0,0,1,0,1,0,1,0,0,1
16,0.107186944,0,181.9634,3,12,2,0,1,0,0,1,0,1,0,0,0,1,1
17.1,0.06725846,9,115.186,9,22,1,0,0,1,1,0,0,1,0,1,0,0,1
6.98,0.041098016,3,81.6934,6,17,1,0,1,0,1,0,0,0,1,0,1,0,0
19.25,0.101980245,4,54.3956,7,19,1,0,1,0,1,0,0,0,1,0,1,0,0
12.1,0.070660449,6,180.4002,4,36,0,0,1,0,1,0,0,0,1,1,0,0,0
14.5,0.058827383,6,172.2448,8,24,1,0,1,0,0,1,0,0,1,1,0,0,1
16,0.099136036,9,210.3902,8,24,1,0,0,1,1,0,0,0,1,1,0,0,1
8.3,0.035183156,6,37.8506,5,36,3,0,1,0,1,0,0,1,0,0,0,1,0
15.5,0.075904695,0,263.9568,7,19,1,0,1,0,0,1,0,0,1,0,1,0,1
12.8,0.070012633,15,262.8252,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
14.35,0.081050006,0,79.196,2,14,1,0,1,0,1,0,0,0,1,0,1,0,1
10.6,0.056911107,4,233.9642,7,19,1,1,0,0,1,0,0,0,1,0,1,0,1
18.5,0.045425939,4,144.9102,1,34,1,0,1,0,0,1,1,0,0,0,0,1,1
19.1,0.067295406,9,41.9796,8,24,1,0,0,1,1,0,0,0,1,1,0,0,0
